business_id,category,city,price_range,avg_rating,review_count,promo_activity,sales_target
14883,Boutique,Meerut,2,4.6,2216,0,86694.29
14884,Bookstore,Begusarai,4,4.0,4295,0,117376.63
14885,Pet Store,Khagaria,3,4.1,522,1,72507.04
14886,Auto Repair,Begusarai,1,4.6,3012,1,107495.79
14887,Plumber,Khagaria,2,4.2,2083,1,102202.28
14888,Coffee Shop,Mansi,3,5.0,4754,0,123129.55
14889,Boutique,Meerut,4,4.9,1513,0,83412.08
14890,Coffee Shop,Khagaria,3,3.7,3620,0,95419.96
14891,Bookstore,Begusarai,4,3.7,3233,0,70856.01
14892,Bakery,Khagaria,4,4.0,4930,0,94639.75
14893,Coffee Shop,Mansi,2,4.5,1928,0,69270.7
14894,Coffee Shop,Mansi,2,4.5,547,1,50086.94
14895,Bakery,Mansi,4,3.4,2867,0,65723.47
14896,Restaurant,Saharsa,3,4.9,3772,0,105170.39
14897,Bookstore,Begusarai,3,3.9,3453,0,103968.85
14898,Bookstore,Saharsa,4,5.0,643,0,44988.84
14899,Restaurant,Khagaria,2,3.5,4118,0,107734.68
14900,Restaurant,Saharsa,3,3.4,1968,0,50415.55
14901,Gym,Begusarai,2,4.1,4827,0,114307.36
14902,Plumber,Saharsa,1,4.7,564,0,47912.93
14903,Auto Repair,Begusarai,4,4.7,3166,1,113886.72
14904,Bookstore,Begusarai,4,4.0,1162,0,65384.83
14905,Boutique,Mansi,3,4.2,1432,1,77202.16
14906,Restaurant,Begusarai,2,3.4,4708,0,104412.37
14907,Hair Salon,Saharsa,1,3.8,1105,0,49975.98
14908,Pet Store,Mansi,1,4.1,30,0,52537.65
14909,Bakery,Khagaria,1,3.3,1762,0,65714.01
14910,Bakery,Saharsa,2,4.6,1689,1,80011.43
14911,Bakery,Khagaria,1,3.8,4427,1,115319.65
14912,Boutique,Mansi,4,4.3,3721,1,102784.26
14913,Plumber,Begusarai,2,4.7,2250,0,86456.69
14914,Plumber,Meerut,1,2.8,4413,1,96090.43
14915,Hair Salon,Meerut,4,4.6,3780,0,95293.39
14916,Restaurant,Khagaria,3,4.0,1860,0,50816.01
14917,Gym,Meerut,4,4.0,1592,0,45929.94
14918,Bookstore,Mansi,1,3.8,4787,0,111455.11
14919,Boutique,Saharsa,4,3.6,2014,0,75675.71
14920,Coffee Shop,Meerut,3,5.0,1183,1,60435.63
14921,Gym,Begusarai,4,3.6,3057,0,80257.24
14922,Boutique,Meerut,4,4.5,3593,1,112247.59
14923,Coffee Shop,Mansi,2,4.0,2173,1,67957.45
14924,Hair Salon,Khagaria,4,4.2,2192,0,77101.52
14925,Boutique,Khagaria,1,4.1,4127,0,104410.27
14926,Plumber,Mansi,2,4.2,3037,0,67519.5
14927,Coffee Shop,Begusarai,2,2.8,3280,1,102748.33
14928,Gym,Meerut,4,3.4,2757,1,74697.72
14929,Plumber,Khagaria,3,4.0,3538,1,89692.72
14930,Bakery,Khagaria,1,3.9,4946,1,113859.78
14931,Boutique,Meerut,4,4.4,2381,0,98493.98
14932,Boutique,Begusarai,1,4.2,3764,1,111434.14
14933,Gym,Meerut,2,3.8,2213,0,70498.0
14934,Bookstore,Begusarai,2,2.2,3581,0,74281.66
14935,Auto Repair,Begusarai,3,4.5,2691,1,86464.34
14936,Bakery,Saharsa,4,5.0,328,1,46353.7
14937,Bakery,Khagaria,3,3.4,95,0,48061.3
14938,Auto Repair,Khagaria,1,4.3,256,0,52147.52
14939,Bakery,Mansi,2,4.4,4536,0,113206.76
14940,Coffee Shop,Saharsa,1,4.5,4147,1,114576.11
14941,Bakery,Saharsa,2,4.4,1333,1,56263.36
14942,Gym,Khagaria,3,3.3,985,0,52999.24
14943,Pet Store,Saharsa,2,3.1,1662,0,56765.31
14944,Gym,Mansi,3,3.5,2459,1,94338.79
14945,Hair Salon,Mansi,1,4.2,271,1,25795.65
14946,Bakery,Meerut,2,4.2,4598,0,114719.48
14947,Bookstore,Saharsa,2,3.7,3543,0,91382.14
14948,Plumber,Saharsa,3,4.1,1966,1,64152.1
14949,Pet Store,Mansi,4,4.7,827,0,60224.35
14950,Hair Salon,Saharsa,2,3.0,4596,1,109996.95
14951,Boutique,Begusarai,1,4.8,397,0,55843.39
14952,Coffee Shop,Begusarai,2,4.8,513,1,70787.32
14953,Plumber,Saharsa,3,4.4,4108,0,107468.43
14954,Pet Store,Begusarai,2,4.1,4823,0,119164.48
14955,Plumber,Saharsa,3,4.8,4618,1,125264.04
14956,Coffee Shop,Khagaria,4,4.0,2360,0,79391.9
14957,Restaurant,Begusarai,2,3.7,3359,1,105185.24
14958,Plumber,Mansi,1,4.5,3107,1,78231.18
14959,Plumber,Meerut,1,4.5,4051,0,110747.99
14960,Bookstore,Khagaria,4,3.8,4657,1,92906.28
14961,Restaurant,Begusarai,2,4.5,1063,1,77973.96
14962,Gym,Meerut,1,4.0,671,1,63905.17
14963,Restaurant,Khagaria,3,4.4,3955,1,118254.11
14964,Boutique,Begusarai,2,5.0,4358,0,118461.44
14965,Coffee Shop,Begusarai,1,3.9,709,0,38286.81
14966,Pet Store,Mansi,3,4.4,2400,0,74837.81
14967,Restaurant,Mansi,3,3.7,4241,0,97020.26
14968,Pet Store,Mansi,1,4.3,3579,0,103331.32
14969,Hair Salon,Meerut,1,4.3,3661,0,85676.68
14970,Coffee Shop,Begusarai,1,3.6,263,0,28715.29
14971,Gym,Meerut,1,4.4,2747,0,84360.51
14972,Coffee Shop,Khagaria,1,3.4,4839,0,109955.82
14973,Hair Salon,Saharsa,4,3.9,4915,0,109221.41
14974,Hair Salon,Meerut,3,3.9,3119,1,100750.39
14975,Gym,Mansi,4,4.1,4117,1,101671.13
14976,Boutique,Begusarai,1,3.2,3997,1,100471.46
14977,Bakery,Mansi,3,4.2,3552,0,87315.16
14978,Boutique,Meerut,4,4.7,377,1,80391.78
14979,Pet Store,Khagaria,4,3.6,229,1,56905.58
14980,Hair Salon,Begusarai,1,4.1,128,0,48834.06
14981,Hair Salon,Khagaria,2,4.9,2993,0,81671.54
14982,Coffee Shop,Saharsa,2,3.6,1837,1,79726.77
14983,Coffee Shop,Mansi,4,3.8,2573,0,94761.07
14984,Restaurant,Saharsa,3,4.1,3580,0,92194.19
14985,Restaurant,Saharsa,1,3.5,541,0,50085.3
14986,Plumber,Meerut,4,4.1,2061,0,72676.04
14987,Pet Store,Meerut,4,3.6,15,0,37016.59
14988,Restaurant,Mansi,2,4.0,4040,0,108310.75
14989,Plumber,Meerut,1,4.3,4094,1,105576.03
14990,Bakery,Begusarai,1,4.3,2657,0,74406.12
14991,Gym,Mansi,3,4.5,2726,1,102575.83
14992,Coffee Shop,Saharsa,3,4.9,1361,0,79805.88
14993,Restaurant,Saharsa,2,4.1,1847,0,84954.38
14994,Gym,Begusarai,4,4.8,3523,1,97179.36
14995,Restaurant,Mansi,3,2.9,646,0,28564.14
14996,Boutique,Meerut,3,4.4,3923,1,107560.16
14997,Gym,Saharsa,2,4.3,4558,0,126883.01
14998,Coffee Shop,Mansi,2,3.9,4769,1,95279.06
14999,Plumber,Khagaria,4,3.4,3754,0,79795.41
15000,Auto Repair,Begusarai,3,3.5,494,1,42936.58
15001,Auto Repair,Meerut,3,4.4,3085,0,91957.33
15002,Gym,Saharsa,4,4.3,2177,0,67541.58
15003,Restaurant,Khagaria,2,5.0,2679,0,87764.12
15004,Bookstore,Mansi,2,4.1,3871,0,90336.25
15005,Boutique,Mansi,3,4.1,2096,1,76551.54
15006,Gym,Meerut,3,4.6,2056,0,83991.66
15007,Gym,Mansi,2,4.0,557,0,47915.66
15008,Gym,Mansi,4,4.0,4811,0,132403.39
15009,Plumber,Khagaria,3,4.4,1244,0,62553.13
15010,Plumber,Begusarai,3,3.8,4017,0,105352.12
15011,Plumber,Saharsa,2,3.8,4573,0,118164.44
15012,Pet Store,Begusarai,1,4.4,3580,0,78142.98
15013,Pet Store,Begusarai,3,4.3,749,0,50981.51
15014,Plumber,Begusarai,3,3.9,3315,1,89207.12
15015,Auto Repair,Mansi,3,4.9,2519,0,94750.17
15016,Gym,Begusarai,1,3.6,876,0,59633.73
15017,Gym,Begusarai,1,3.8,1610,0,63437.69
15018,Bookstore,Begusarai,4,4.1,731,0,55356.36
15019,Auto Repair,Saharsa,3,3.2,4394,0,93565.3
15020,Auto Repair,Saharsa,1,3.6,1587,1,83576.54
15021,Plumber,Khagaria,2,4.7,1069,0,63872.89
15022,Restaurant,Mansi,1,3.4,1070,0,59897.23
15023,Bookstore,Mansi,3,4.4,129,0,46340.73
15024,Hair Salon,Meerut,1,3.6,338,0,25363.39
15025,Hair Salon,Khagaria,2,4.1,1648,1,62517.23
15026,Restaurant,Saharsa,1,4.2,3707,0,101835.9
15027,Gym,Saharsa,2,4.5,1152,1,62501.57
15028,Coffee Shop,Mansi,1,3.5,3486,1,83578.24
15029,Hair Salon,Begusarai,3,3.4,2786,0,80603.34
15030,Restaurant,Saharsa,1,4.6,1045,1,50122.99
15031,Bookstore,Mansi,1,4.4,642,0,53712.37
15032,Bookstore,Saharsa,4,4.4,658,0,57937.95
15033,Bakery,Saharsa,3,4.2,1555,0,80616.18
15034,Pet Store,Begusarai,1,4.9,1366,1,71543.91
15035,Bookstore,Meerut,3,4.4,4751,1,131267.24
15036,Restaurant,Khagaria,1,4.1,1421,0,75676.75
15037,Boutique,Meerut,4,3.9,4080,0,91047.88
15038,Boutique,Begusarai,4,4.4,1831,0,86263.09
15039,Bookstore,Mansi,3,4.4,2590,0,77626.39
15040,Bakery,Mansi,4,3.6,1874,0,58269.0
15041,Hair Salon,Mansi,2,4.0,2313,0,70018.36
15042,Pet Store,Mansi,3,4.0,1469,0,49762.48
15043,Coffee Shop,Begusarai,4,4.8,2230,0,76665.53
15044,Bookstore,Saharsa,3,4.6,3756,0,90540.26
15045,Coffee Shop,Mansi,1,3.9,2412,0,86905.78
15046,Gym,Mansi,3,4.7,4516,0,124567.29
15047,Pet Store,Saharsa,4,4.8,466,1,67284.92
15048,Coffee Shop,Begusarai,2,3.7,2095,1,69947.54
15049,Bookstore,Saharsa,2,4.3,2750,1,71499.35
15050,Hair Salon,Mansi,2,4.7,2885,1,95756.51
15051,Plumber,Begusarai,3,4.2,20,1,32922.79
15052,Bookstore,Khagaria,3,3.5,2607,1,89411.8
15053,Plumber,Begusarai,3,3.6,3310,0,86446.14
15054,Boutique,Begusarai,4,4.4,885,0,62057.35
15055,Hair Salon,Meerut,2,5.0,4331,1,117696.26
15056,Gym,Saharsa,4,4.2,3448,0,87979.56
15057,Restaurant,Begusarai,4,5.0,2928,0,100769.4
15058,Bookstore,Mansi,1,3.9,248,0,56413.37
15059,Bookstore,Saharsa,1,4.2,2897,0,71943.2
15060,Gym,Khagaria,1,5.0,3281,0,111338.92
15061,Bookstore,Meerut,1,4.5,1130,0,61459.4
15062,Coffee Shop,Khagaria,2,4.9,2767,1,93060.9
15063,Bookstore,Begusarai,1,3.7,4412,0,124370.43
15064,Bakery,Khagaria,3,4.5,3020,0,106997.29
15065,Auto Repair,Khagaria,3,3.9,2332,0,86467.9
15066,Coffee Shop,Khagaria,3,4.0,1509,0,50736.66
15067,Coffee Shop,Begusarai,4,3.9,4986,1,117230.5
15068,Boutique,Saharsa,1,4.0,1264,1,79228.79
15069,Boutique,Mansi,1,4.6,958,1,58252.14
15070,Auto Repair,Mansi,3,3.9,4628,0,109024.42
15071,Plumber,Begusarai,3,4.8,4050,1,117790.56
15072,Bookstore,Khagaria,1,4.6,370,1,45548.8
15073,Bookstore,Khagaria,2,3.9,1811,1,81473.75
15074,Auto Repair,Meerut,3,4.2,1222,0,62670.32
15075,Coffee Shop,Saharsa,4,4.1,4192,0,106531.44
15076,Hair Salon,Mansi,2,4.2,4566,0,111850.38
15077,Bakery,Khagaria,2,4.9,2308,0,97092.8
15078,Gym,Saharsa,4,4.3,3674,0,101702.8
15079,Boutique,Khagaria,1,4.6,2573,1,101663.43
15080,Auto Repair,Begusarai,3,3.9,457,1,47127.26
15081,Auto Repair,Begusarai,1,3.6,1791,1,56966.22
15082,Boutique,Mansi,2,4.2,3602,1,90188.91
15083,Plumber,Begusarai,1,4.7,4872,1,142540.45
15084,Pet Store,Begusarai,2,3.8,1748,0,64230.1
15085,Coffee Shop,Mansi,3,4.0,4164,0,98667.62
15086,Auto Repair,Mansi,4,3.4,3666,0,79085.54
15087,Plumber,Mansi,4,4.5,1818,0,64093.41
15088,Gym,Begusarai,3,3.7,3321,0,92518.47
15089,Hair Salon,Saharsa,1,3.2,2757,1,77470.33
15090,Restaurant,Khagaria,2,4.2,1541,1,56377.2
15091,Restaurant,Khagaria,1,5.0,534,0,50063.5
15092,Hair Salon,Mansi,4,3.0,2251,0,51198.65
15093,Boutique,Meerut,4,3.8,351,1,49159.21
15094,Pet Store,Mansi,4,4.0,4408,0,104415.69
15095,Pet Store,Khagaria,2,4.1,3085,0,88834.83
15096,Pet Store,Mansi,1,4.2,4662,0,105727.86
15097,Plumber,Mansi,3,4.8,1212,0,48635.23
15098,Hair Salon,Meerut,3,4.8,53,0,52534.75
15099,Gym,Mansi,4,5.0,795,0,58974.5
15100,Plumber,Mansi,2,4.0,4844,1,113095.91
15101,Auto Repair,Mansi,2,4.4,2624,0,79280.5
15102,Gym,Khagaria,3,3.9,1333,0,56230.3
15103,Bookstore,Khagaria,1,4.5,2881,0,85698.4
15104,Bakery,Begusarai,1,4.3,1426,0,80693.09
15105,Boutique,Saharsa,3,3.0,3826,1,97677.03
15106,Auto Repair,Khagaria,3,4.8,2547,0,85684.71
15107,Plumber,Mansi,3,3.7,3036,0,64792.62
15108,Hair Salon,Khagaria,4,3.7,4345,0,107402.84
15109,Coffee Shop,Mansi,3,4.5,1297,0,65284.67
15110,Coffee Shop,Meerut,1,3.6,2348,0,84536.71
15111,Plumber,Saharsa,3,4.3,3979,0,106344.14
15112,Boutique,Saharsa,4,3.2,2601,0,81072.11
15113,Gym,Begusarai,1,4.8,822,0,64054.85
15114,Restaurant,Saharsa,1,3.7,149,0,37914.15
15115,Gym,Khagaria,1,4.5,2109,0,72953.7
15116,Pet Store,Meerut,4,4.8,3071,0,89730.19
15117,Pet Store,Saharsa,4,4.4,4242,0,110926.8
15118,Hair Salon,Meerut,2,4.1,2309,1,89298.48
15119,Hair Salon,Meerut,4,4.3,3380,0,106330.29
15120,Pet Store,Meerut,4,4.1,1482,0,70707.82
15121,Bookstore,Saharsa,2,4.9,2061,0,107749.49
15122,Auto Repair,Khagaria,2,3.7,107,0,56094.64
15123,Coffee Shop,Saharsa,2,4.6,1635,1,75431.57
15124,Restaurant,Mansi,3,4.5,3431,0,88498.67
15125,Coffee Shop,Mansi,1,3.8,3486,0,101549.22
15126,Bookstore,Khagaria,2,4.7,4890,1,129747.97
15127,Hair Salon,Begusarai,1,3.8,1789,0,66227.63
15128,Gym,Meerut,3,4.0,1554,1,66588.8
15129,Boutique,Saharsa,4,4.8,2188,0,86388.51
15130,Hair Salon,Mansi,3,4.5,3921,0,95536.75
15131,Bookstore,Meerut,1,4.6,2236,0,89649.03
15132,Plumber,Begusarai,2,4.7,1125,1,56528.37
15133,Coffee Shop,Khagaria,3,3.4,3994,0,84027.27
15134,Pet Store,Meerut,3,3.3,1684,1,77992.73
15135,Boutique,Meerut,2,4.4,4368,0,119181.95
15136,Boutique,Mansi,3,4.2,2930,0,86355.16
15137,Restaurant,Saharsa,4,3.8,4184,0,98049.16
15138,Bookstore,Khagaria,2,3.0,1203,1,39349.92
15139,Restaurant,Meerut,2,3.2,2037,0,61127.4
15140,Boutique,Begusarai,4,3.8,3177,1,87222.64
15141,Bakery,Khagaria,3,4.7,4736,1,116776.16
15142,Coffee Shop,Mansi,1,4.2,2398,1,69269.57
15143,Pet Store,Khagaria,2,4.4,3414,0,110375.34
15144,Boutique,Mansi,2,4.2,2047,0,70960.35
15145,Gym,Khagaria,4,4.3,1588,1,71032.17
15146,Auto Repair,Mansi,3,4.5,985,0,70532.43
15147,Coffee Shop,Meerut,3,4.2,2557,0,68600.27
15148,Bakery,Khagaria,3,2.4,376,1,60228.93
15149,Bakery,Begusarai,3,4.2,524,1,52053.34
15150,Restaurant,Begusarai,1,3.9,3770,1,96154.75
15151,Bakery,Mansi,1,4.3,4305,1,106096.63
15152,Gym,Saharsa,3,4.7,1582,1,69575.93
15153,Bookstore,Meerut,1,3.7,3151,0,79797.94
15154,Boutique,Begusarai,2,3.9,2301,1,94050.74
15155,Restaurant,Saharsa,3,4.4,922,0,43354.56
15156,Auto Repair,Meerut,3,3.9,1727,0,46614.35
15157,Auto Repair,Khagaria,3,4.7,4312,1,115484.21
15158,Coffee Shop,Begusarai,2,3.7,4741,0,106463.19
15159,Restaurant,Khagaria,2,3.9,4786,1,98004.47
15160,Hair Salon,Meerut,1,4.3,886,0,59349.57
15161,Plumber,Mansi,1,4.1,524,1,50940.22
15162,Pet Store,Saharsa,2,4.1,4700,0,96110.58
15163,Gym,Mansi,2,4.0,2997,1,92641.51
15164,Restaurant,Khagaria,2,4.8,645,0,42828.35
15165,Auto Repair,Mansi,4,3.7,828,0,52135.37
15166,Plumber,Begusarai,2,4.3,4944,1,117435.31
15167,Restaurant,Mansi,3,4.4,1080,1,79160.71
15168,Coffee Shop,Saharsa,4,3.9,4811,0,102001.33
15169,Bakery,Mansi,1,4.7,445,0,40385.32
15170,Bakery,Saharsa,1,4.0,1883,1,69988.96
15171,Auto Repair,Begusarai,3,3.9,1151,0,65756.65
15172,Bookstore,Khagaria,2,3.9,4491,0,101004.87
15173,Hair Salon,Khagaria,4,4.0,2848,0,77242.1
15174,Hair Salon,Khagaria,2,4.4,2591,0,89132.36
15175,Plumber,Begusarai,1,4.0,1109,0,51084.45
15176,Bookstore,Begusarai,1,3.7,1570,1,80887.59
15177,Gym,Khagaria,1,5.0,2938,0,96192.3
15178,Auto Repair,Saharsa,1,4.0,3169,1,94455.85
15179,Plumber,Khagaria,3,4.4,4818,0,97378.57
15180,Boutique,Begusarai,2,4.5,1828,1,82740.73
15181,Hair Salon,Mansi,4,4.0,3258,1,102917.11
15182,Gym,Mansi,1,4.0,2209,0,72481.26
15183,Restaurant,Meerut,2,3.6,816,0,41269.96
15184,Auto Repair,Saharsa,3,3.7,4284,0,85314.8
15185,Pet Store,Khagaria,4,4.3,2746,0,99098.76
15186,Hair Salon,Khagaria,4,4.2,1213,0,45551.91
15187,Pet Store,Mansi,1,3.0,2197,1,70426.34
15188,Bakery,Saharsa,3,3.7,1817,1,73572.13
15189,Plumber,Khagaria,2,3.6,223,0,33833.44
15190,Plumber,Saharsa,2,3.7,1917,0,78206.97
15191,Plumber,Begusarai,3,3.7,3202,0,105330.45
15192,Hair Salon,Mansi,1,3.6,3425,0,96296.93
15193,Gym,Saharsa,2,3.3,1363,1,65812.74
15194,Coffee Shop,Khagaria,4,4.7,1729,0,49759.64
15195,Plumber,Khagaria,4,4.4,1242,0,70415.49
15196,Boutique,Saharsa,2,4.1,4998,1,112114.65
15197,Coffee Shop,Mansi,1,3.2,1828,1,72706.28
15198,Coffee Shop,Saharsa,1,4.5,4848,0,122506.54
15199,Plumber,Mansi,3,4.2,3888,0,99032.86
15200,Pet Store,Khagaria,1,4.1,1159,1,65969.39
15201,Coffee Shop,Saharsa,1,5.0,401,0,55671.36
15202,Boutique,Begusarai,2,4.8,38,0,56538.94
15203,Pet Store,Saharsa,4,4.3,1614,1,95480.8
15204,Auto Repair,Khagaria,2,3.5,2446,0,77326.51
15205,Restaurant,Mansi,2,4.2,3937,1,98629.43
15206,Auto Repair,Saharsa,1,4.1,2490,1,98143.87
15207,Bakery,Meerut,3,3.4,3004,0,88096.06
15208,Bookstore,Saharsa,4,3.2,468,0,29297.54
15209,Coffee Shop,Begusarai,4,4.6,4424,0,103347.81
15210,Bakery,Meerut,4,3.6,3673,0,88578.15
15211,Plumber,Khagaria,2,4.0,2324,1,79339.9
15212,Coffee Shop,Khagaria,3,5.0,223,0,44537.96
15213,Restaurant,Saharsa,2,4.1,2068,0,82300.36
15214,Restaurant,Khagaria,1,3.5,3825,1,95854.29
15215,Coffee Shop,Begusarai,2,4.5,2771,1,87970.18
15216,Pet Store,Khagaria,3,3.6,2615,0,77412.5
15217,Boutique,Begusarai,4,3.6,2754,0,88489.71
15218,Auto Repair,Saharsa,1,4.5,3720,1,104406.15
15219,Hair Salon,Begusarai,2,4.6,2067,1,97048.4
15220,Pet Store,Saharsa,3,4.1,4083,0,102201.8
15221,Restaurant,Meerut,4,3.4,493,1,43743.46
15222,Bookstore,Mansi,2,4.7,2339,0,79413.36
15223,Bookstore,Begusarai,4,3.5,4404,1,125526.52
15224,Coffee Shop,Mansi,1,4.4,4798,1,118770.43
15225,Bakery,Meerut,4,3.2,14,0,53420.75
15226,Bookstore,Mansi,3,4.2,3813,0,112393.61
15227,Hair Salon,Mansi,1,4.1,2708,0,86042.65
15228,Bakery,Meerut,3,4.1,3440,0,101161.9
15229,Coffee Shop,Begusarai,1,4.1,1489,0,56769.62
15230,Restaurant,Khagaria,2,5.0,2554,1,84391.57
15231,Bookstore,Saharsa,1,4.1,1703,0,76026.79
15232,Pet Store,Mansi,2,3.5,1117,0,52349.75
15233,Coffee Shop,Begusarai,1,4.4,4516,0,117016.29
15234,Bakery,Mansi,4,4.5,22,1,59102.25
15235,Pet Store,Meerut,3,5.0,4452,0,127266.72
15236,Pet Store,Mansi,4,4.6,447,0,57178.47
15237,Pet Store,Begusarai,2,4.1,4491,1,112911.04
15238,Auto Repair,Meerut,3,3.5,2434,0,90105.95
15239,Coffee Shop,Khagaria,4,4.7,230,1,64736.97
15240,Pet Store,Begusarai,4,4.2,589,1,45307.67
15241,Plumber,Meerut,1,3.9,968,0,45357.79
15242,Plumber,Meerut,1,2.9,168,1,31002.87
15243,Boutique,Khagaria,4,3.1,1229,0,61137.56
15244,Boutique,Saharsa,1,3.3,2223,1,65027.48
15245,Hair Salon,Mansi,1,4.0,908,1,57862.6
15246,Boutique,Mansi,1,3.7,3969,0,112748.42
15247,Plumber,Saharsa,2,3.8,4379,1,121211.13
15248,Bakery,Saharsa,2,4.0,2909,1,75719.26
15249,Auto Repair,Meerut,1,3.2,1916,0,81636.79
15250,Pet Store,Mansi,1,4.3,4518,0,115012.95
15251,Boutique,Begusarai,4,4.6,2246,0,71180.39
15252,Bakery,Mansi,1,4.2,128,0,54582.74
15253,Pet Store,Begusarai,3,4.5,4861,0,126881.26
15254,Restaurant,Meerut,2,4.0,4037,0,104126.0
15255,Restaurant,Mansi,4,3.9,4611,0,124731.4
15256,Bookstore,Khagaria,3,4.2,4332,1,112664.81
15257,Gym,Mansi,2,3.6,4928,0,102674.29
15258,Plumber,Saharsa,2,4.9,543,0,65549.16
15259,Bakery,Mansi,3,3.9,2195,0,55633.24
15260,Pet Store,Begusarai,3,3.9,2026,1,79830.24
15261,Plumber,Meerut,4,4.0,2563,0,81021.88
15262,Coffee Shop,Meerut,1,4.3,2500,1,109799.84
15263,Plumber,Khagaria,2,4.1,68,0,50372.92
15264,Restaurant,Khagaria,1,3.7,857,0,55904.45
15265,Gym,Khagaria,2,4.8,3629,0,112564.03
15266,Boutique,Begusarai,1,3.4,4448,1,112314.07
15267,Restaurant,Meerut,1,4.2,4065,0,85123.75
15268,Gym,Saharsa,3,4.0,4978,0,122528.93
15269,Hair Salon,Khagaria,4,4.3,540,1,64835.57
15270,Hair Salon,Saharsa,2,3.2,2224,1,83464.35
15271,Auto Repair,Saharsa,4,4.6,1541,1,82338.62
15272,Hair Salon,Meerut,1,4.7,738,0,68849.2
15273,Auto Repair,Begusarai,4,3.9,222,0,60949.28
15274,Boutique,Saharsa,1,4.7,1475,0,72276.83
15275,Boutique,Mansi,3,4.7,2618,0,77828.83
15276,Restaurant,Mansi,3,4.1,2357,1,96657.76
15277,Bakery,Begusarai,3,3.2,1668,0,59890.73
15278,Hair Salon,Mansi,1,3.7,318,0,42454.38
15279,Gym,Meerut,1,4.1,2176,1,67118.66
15280,Bakery,Begusarai,1,4.1,4260,0,106600.68
15281,Bakery,Saharsa,4,3.8,2584,0,91101.1
15282,Boutique,Saharsa,3,4.7,3072,1,116203.72
15283,Coffee Shop,Mansi,2,4.0,1240,0,61851.75
15284,Boutique,Mansi,2,4.3,4710,0,106286.96
15285,Auto Repair,Saharsa,4,4.0,631,0,65635.55
15286,Auto Repair,Meerut,4,3.7,4711,0,110766.85
15287,Bookstore,Begusarai,2,3.9,4117,1,98364.7
15288,Coffee Shop,Begusarai,4,3.9,2401,1,67988.2
15289,Coffee Shop,Meerut,4,3.6,1618,1,40543.55
15290,Gym,Saharsa,1,2.9,2582,1,79494.98
15291,Restaurant,Khagaria,1,4.1,4081,1,112681.89
15292,Plumber,Meerut,3,4.4,2314,1,64123.85
15293,Boutique,Meerut,4,4.2,3593,0,102952.35
15294,Pet Store,Meerut,4,4.0,2722,0,65761.2
15295,Bakery,Meerut,2,3.7,2556,0,81952.65
15296,Pet Store,Mansi,2,4.2,2739,0,77371.04
15297,Gym,Meerut,1,5.0,67,0,77710.65
15298,Gym,Begusarai,2,3.9,4235,1,115955.41
15299,Gym,Khagaria,1,3.9,1559,0,49186.8
15300,Pet Store,Mansi,2,4.1,101,1,54628.45
15301,Plumber,Saharsa,4,4.0,1753,0,76864.24
15302,Auto Repair,Saharsa,4,3.9,395,0,43338.98
15303,Gym,Begusarai,1,4.2,3510,1,106180.68
15304,Boutique,Meerut,1,4.6,511,1,36514.62
15305,Gym,Mansi,4,2.8,4450,1,101267.04
15306,Restaurant,Saharsa,3,5.0,568,1,61791.88
15307,Coffee Shop,Meerut,2,5.0,1418,1,58452.89
15308,Pet Store,Mansi,3,3.6,198,1,55828.21
15309,Coffee Shop,Khagaria,4,4.0,2045,0,77431.44
15310,Bakery,Khagaria,2,3.9,836,1,61097.17
15311,Gym,Mansi,4,3.7,2849,0,65875.1
15312,Bakery,Begusarai,3,4.0,3738,0,93116.48
15313,Bakery,Mansi,4,3.7,3841,0,81351.41
15314,Bookstore,Mansi,3,4.5,370,1,70723.88
15315,Boutique,Mansi,4,4.1,3538,1,96891.88
15316,Plumber,Mansi,4,4.6,798,1,79453.71
15317,Bookstore,Begusarai,3,4.7,4114,1,111602.16
15318,Bakery,Begusarai,2,3.6,2313,0,60642.67
15319,Bakery,Begusarai,3,3.6,425,1,48060.27
15320,Coffee Shop,Khagaria,1,3.6,1935,0,76687.65
15321,Hair Salon,Meerut,3,5.0,605,0,50147.19
15322,Bookstore,Begusarai,4,4.7,4455,1,120927.34
15323,Auto Repair,Mansi,1,4.0,1060,0,57295.44
15324,Gym,Meerut,3,4.1,1801,1,68227.58
15325,Boutique,Meerut,1,4.5,1191,1,52199.72
15326,Restaurant,Begusarai,4,4.2,4585,1,108881.64
15327,Auto Repair,Meerut,2,3.9,4846,0,91649.98
15328,Restaurant,Begusarai,4,3.5,3975,0,94443.14
15329,Hair Salon,Mansi,4,3.7,2408,0,58808.45
15330,Bakery,Mansi,3,4.0,927,1,82028.9
15331,Pet Store,Khagaria,2,4.5,414,0,44277.44
15332,Bookstore,Begusarai,4,3.7,2095,0,83191.31
15333,Pet Store,Meerut,1,3.9,4828,1,104640.41
15334,Auto Repair,Saharsa,2,4.3,3970,1,103051.88
15335,Hair Salon,Mansi,3,3.8,547,1,51789.55
15336,Hair Salon,Meerut,4,4.5,2071,0,74126.46
15337,Bakery,Meerut,2,3.9,259,0,63434.9
15338,Plumber,Mansi,4,4.6,3447,1,114506.08
15339,Bookstore,Khagaria,3,4.6,1819,1,79870.28
15340,Bakery,Meerut,3,4.3,1692,0,81808.57
15341,Bakery,Saharsa,1,4.1,655,0,68783.41
15342,Auto Repair,Mansi,2,3.8,3556,0,87039.35
15343,Coffee Shop,Khagaria,2,3.9,4906,0,117543.25
