interaction_id,user_id,business_id,timestamp,distance_km,interaction_type,time_spent_sec,conversion_target
906124,59725,19862,2024-04-20 21:42:19,2.7,review,245,0
906125,52710,13030,2024-11-18 17:20:33,0.1,visit,263,1
906126,54795,18377,2024-07-12 10:23:03,7.3,click,473,0
906127,56470,19383,2024-09-23 12:23:24,10.4,view,33,0
906128,55468,17982,2024-08-28 11:41:11,0.1,view,261,0
906129,58286,15005,2024-02-08 13:50:21,4.8,click,221,0
906130,50114,12603,2024-02-29 11:57:09,6.2,view,296,0
906131,51995,18713,2024-02-08 20:00:14,18.7,view,530,0
906132,55399,14199,2024-09-14 22:11:10,2.5,view,510,0
906133,59857,18250,2024-11-25 09:08:38,8.3,view,300,0
906134,50956,12017,2024-10-27 23:05:28,1.8,view,192,0
906135,54386,16745,2024-05-15 04:04:23,14.7,visit,341,1
906136,52403,17042,2024-07-31 08:50:29,14.8,view,209,0
906137,52339,18832,2024-06-20 10:58:50,7.3,click,226,1
906138,57138,10504,2024-08-10 16:14:35,7.7,visit,573,1
906139,52241,15312,2024-10-29 15:02:04,4.0,view,43,0
906140,58349,17317,2024-12-24 17:44:22,3.5,view,506,0
906141,57305,16679,2024-04-10 08:45:44,3.7,purchase,396,1
906142,53680,11407,2024-02-18 16:08:40,0.1,view,76,0
906143,58691,10721,2024-01-02 17:57:08,0.1,view,260,0
906144,57768,13064,2024-04-07 07:50:49,5.7,click,560,0
906145,51108,19000,2024-02-18 03:42:26,9.1,purchase,347,1
906146,53636,13170,2024-03-16 15:58:46,5.8,view,415,0
906147,57543,10022,2024-05-18 23:13:23,0.1,view,145,0
906148,57720,10867,2024-07-22 04:56:54,1.7,click,142,1
906149,54195,19912,2024-02-25 17:03:06,1.1,click,26,1
906150,58556,15783,2024-04-27 09:21:39,1.2,visit,200,1
906151,55746,19859,2024-01-12 18:46:14,9.3,click,411,0
906152,55334,18004,2024-08-27 20:04:59,8.6,view,453,0
906153,57225,11886,2024-07-29 02:07:19,5.9,visit,292,1
906154,50232,19637,2024-07-26 07:24:49,19.0,view,389,0
906155,55788,11618,2024-05-01 02:23:52,0.1,click,578,0
906156,54177,15357,2024-08-03 01:57:17,13.2,view,125,0
906157,52974,15170,2024-06-13 02:08:05,0.6,view,245,0
906158,56706,19881,2024-07-12 03:52:25,4.3,visit,82,1
906159,58090,16384,2024-03-29 19:53:26,0.1,view,114,0
906160,53055,16071,2024-05-22 21:12:20,5.5,purchase,105,1
906161,54532,19963,2024-12-09 20:03:34,11.9,click,226,0
906162,55508,11523,2024-06-23 09:31:38,8.3,visit,553,1
906163,57203,10980,2024-10-09 04:46:27,14.4,click,325,0
906164,54035,17294,2024-11-11 09:20:17,2.7,purchase,482,1
906165,54658,14099,2024-09-15 10:06:17,1.4,view,229,1
906166,59739,10092,2024-07-19 14:53:59,6.5,purchase,471,1
906167,53808,18838,2024-10-10 02:34:26,1.3,review,283,0
906168,57996,14430,2024-09-02 07:59:32,1.8,visit,375,1
906169,59595,10763,2024-09-03 12:23:14,13.0,view,124,0
906170,50009,13165,2024-03-06 21:48:33,15.9,view,449,0
906171,59656,11079,2024-04-16 07:32:13,5.9,view,542,0
906172,57398,16046,2024-10-26 01:54:06,4.4,click,278,0
906173,54540,12326,2024-02-13 04:26:34,4.0,view,24,0
906174,51522,10369,2024-05-29 09:44:37,4.0,view,111,0
906175,56427,16133,2024-04-10 06:41:51,0.1,view,20,0
906176,54048,16376,2024-04-29 12:55:07,12.8,view,557,0
906177,59031,16534,2024-02-29 03:29:11,3.2,click,398,0
906178,55052,14661,2024-10-01 19:28:40,6.8,visit,62,1
906179,53149,15328,2024-12-23 22:20:04,0.1,view,204,0
906180,53833,17319,2024-09-16 13:29:49,5.8,view,408,0
906181,52602,18196,2024-10-10 10:25:30,5.3,view,566,0
906182,59974,11422,2024-07-15 13:43:18,5.7,view,552,0
906183,51381,14159,2024-09-27 23:35:59,9.5,click,201,0
906184,55453,12245,2024-07-19 08:36:52,6.3,visit,521,1
906185,54089,16477,2024-03-27 05:09:42,6.7,review,548,0
906186,55462,17243,2024-12-18 07:50:31,10.7,view,316,1
906187,52558,16496,2024-05-30 23:56:44,10.5,purchase,563,1
906188,51425,12909,2024-12-05 00:28:51,6.6,view,216,0
906189,54887,11072,2024-02-06 11:41:00,0.1,purchase,303,1
906190,53763,10564,2024-07-15 08:23:11,7.1,click,47,1
906191,57931,19206,2024-08-14 10:18:28,13.3,visit,335,1
906192,54753,11550,2024-11-04 14:40:04,6.8,review,573,0
906193,58561,11918,2024-08-01 05:30:32,3.2,view,129,0
906194,59527,12747,2024-01-10 14:20:13,4.6,view,353,0
906195,59588,12000,2024-06-04 01:18:05,3.0,click,76,1
906196,59378,16998,2024-01-24 05:22:10,0.1,click,257,0
906197,57308,18712,2024-06-25 11:45:32,3.5,purchase,182,1
906198,53613,17775,2024-05-14 07:05:34,6.8,view,432,0
906199,52593,18042,2024-03-18 13:46:30,8.3,view,561,0
906200,59584,13977,2024-05-12 06:48:03,5.0,view,386,0
906201,56993,17607,2024-05-27 21:00:51,10.4,view,40,0
906202,52890,16589,2024-12-30 20:30:00,0.1,visit,39,1
906203,59465,16731,2024-01-28 23:45:23,1.9,visit,67,1
906204,52005,17175,2024-08-04 17:13:34,8.2,review,31,1
906205,54628,19167,2024-06-25 08:36:05,5.0,purchase,204,1
906206,50052,14013,2024-06-13 20:25:19,4.3,visit,350,1
906207,58646,16329,2024-08-18 09:18:27,5.2,purchase,177,1
906208,50374,18921,2024-07-23 21:32:53,0.1,purchase,595,1
906209,50147,10638,2024-06-19 01:55:42,9.4,view,430,0
906210,51987,14918,2024-06-03 19:22:07,15.6,click,117,0
906211,51808,13126,2024-03-30 03:13:11,0.1,click,598,0
906212,51420,14474,2024-12-22 12:26:11,0.1,click,5,0
906213,52014,19208,2024-01-14 13:37:58,1.0,review,179,1
906214,57974,10994,2024-06-26 03:17:31,0.1,view,323,0
906215,52649,14082,2024-09-12 14:37:05,0.1,view,468,0
906216,51759,10740,2024-10-17 03:57:17,6.5,click,103,0
906217,53309,17025,2024-04-17 03:41:14,1.6,view,364,0
906218,59250,18902,2024-08-05 17:13:05,7.2,view,557,0
906219,52498,13661,2024-08-16 21:41:27,0.2,click,543,0
906220,51142,15205,2024-04-25 19:36:52,3.3,purchase,597,1
906221,59137,11006,2024-01-03 12:16:05,1.3,review,200,1
906222,55163,18240,2024-08-12 12:25:14,8.5,visit,144,1
906223,58437,19862,2024-09-03 12:20:18,14.1,view,26,0
906224,50502,10732,2024-09-16 15:44:19,8.2,view,190,0
906225,50022,11697,2024-10-06 14:06:27,9.3,view,333,0
906226,53626,11214,2024-05-26 15:36:30,0.1,click,143,1
906227,52464,14793,2024-01-20 02:34:47,0.1,visit,224,1
906228,56376,14191,2024-03-13 11:01:21,4.3,view,463,0
906229,52330,15803,2024-02-01 05:56:42,0.1,visit,117,1
906230,55250,11304,2024-07-29 10:33:55,0.1,visit,490,1
906231,53202,15075,2024-05-15 16:55:43,2.8,purchase,523,1
906232,54192,12268,2024-04-27 12:25:33,0.1,purchase,262,1
906233,54865,18827,2024-01-12 16:21:31,0.4,purchase,19,1
906234,54093,16199,2024-10-17 17:26:19,3.4,view,115,0
906235,57990,12106,2024-02-23 20:06:06,5.4,visit,583,1
906236,52690,14533,2024-01-27 04:59:34,0.1,purchase,74,1
906237,51394,14638,2024-08-28 03:38:55,4.6,visit,316,1
906238,58184,19834,2024-06-14 12:19:39,5.3,visit,97,1
906239,59999,12861,2024-10-24 12:53:37,5.5,view,254,0
906240,54568,10153,2024-04-20 20:25:34,7.0,purchase,192,1
906241,54663,14778,2024-09-03 04:28:34,2.8,click,33,1
906242,56893,12935,2024-08-17 21:22:47,7.1,click,351,0
906243,50792,14429,2024-01-19 23:06:48,9.7,view,246,0
906244,57180,11796,2024-03-19 04:51:08,0.4,visit,549,1
906245,55960,13718,2024-09-15 04:48:43,0.1,visit,52,1
906246,51141,12420,2024-02-21 17:25:50,10.9,view,478,0
906247,53930,12355,2024-12-11 05:11:13,10.0,view,77,0
906248,58557,19591,2024-01-08 00:44:11,0.1,click,301,0
906249,52064,18963,2024-04-14 18:00:54,15.6,purchase,195,1
906250,59334,13750,2024-02-15 05:59:49,8.2,view,16,1
906251,55229,12839,2024-05-31 04:56:07,4.9,visit,245,1
906252,52564,17694,2024-04-07 17:48:43,2.6,visit,155,1
906253,55711,11925,2024-09-07 10:08:04,0.1,view,199,0
906254,56885,13853,2024-11-17 01:14:50,0.1,visit,161,1
906255,57736,19055,2024-10-19 03:58:04,8.3,click,576,0
906256,52317,10816,2024-03-29 20:01:00,4.6,purchase,554,1
906257,54662,10412,2024-08-12 21:31:31,1.8,visit,75,1
906258,50908,16388,2024-11-26 01:04:35,8.6,click,317,0
906259,50504,13892,2024-01-07 17:37:45,3.5,visit,272,1
906260,59821,15153,2024-06-25 12:20:05,4.4,click,533,0
906261,58989,18326,2024-12-29 01:09:35,0.1,click,229,1
906262,53922,15736,2024-03-25 00:34:19,4.4,click,514,0
906263,53757,13887,2024-09-11 13:40:34,2.7,view,402,1
906264,55600,13047,2024-10-09 17:17:37,2.9,purchase,520,1
906265,50625,19707,2024-08-04 07:27:57,13.3,visit,493,1
906266,51688,19417,2024-09-01 03:37:47,8.6,view,34,0
906267,51571,11514,2024-01-21 04:51:20,16.4,view,514,0
906268,59357,14600,2024-08-26 11:30:48,3.9,view,388,0
906269,59832,17146,2024-07-04 18:08:41,0.1,view,7,1
906270,58712,16330,2024-05-13 00:56:15,6.9,click,237,0
906271,52077,12588,2024-03-19 05:50:50,0.1,view,477,0
906272,55904,19789,2024-06-24 18:00:36,11.1,purchase,574,1
906273,53146,13819,2024-08-16 20:05:47,5.1,purchase,168,1
906274,58024,18467,2024-09-16 13:08:52,4.4,view,314,0
906275,52700,15422,2024-06-13 14:21:14,0.1,click,135,0
906276,50323,16167,2024-07-31 05:10:31,6.9,view,572,0
906277,57672,17751,2024-06-15 09:10:35,0.1,click,266,0
906278,57375,12307,2024-09-26 14:43:04,10.3,click,197,0
906279,57258,16517,2024-01-16 06:52:03,0.1,purchase,266,1
906280,54068,16273,2024-12-30 13:46:43,0.1,view,263,0
906281,53480,12443,2024-07-20 06:50:22,0.1,view,570,0
906282,59009,18397,2024-09-13 20:07:18,4.6,visit,515,1
906283,55545,18251,2024-09-08 06:31:35,5.0,view,249,0
906284,59968,17119,2024-11-23 02:50:33,0.1,view,491,0
906285,55617,11752,2024-06-13 05:06:55,8.9,view,95,0
906286,50126,13397,2024-06-25 11:24:15,8.0,click,323,0
906287,54959,10357,2024-05-13 14:10:05,6.9,view,99,0
906288,52379,18150,2024-10-26 14:09:33,3.1,view,594,0
906289,50754,11583,2024-05-09 19:46:50,3.7,click,109,1
906290,50826,12584,2024-03-21 09:09:40,3.6,purchase,310,1
906291,57263,10545,2024-12-22 19:31:55,3.6,click,28,0
906292,58928,13762,2024-06-08 22:12:18,0.1,view,348,0
906293,59652,18542,2024-11-20 22:13:04,4.4,visit,438,1
906294,55054,10899,2024-09-28 20:18:57,0.1,visit,158,1
906295,56101,12251,2024-05-09 11:05:59,3.7,purchase,15,1
906296,57895,19491,2024-02-12 14:14:15,8.0,view,589,0
906297,50213,18768,2024-06-20 08:02:14,7.3,view,129,0
906298,56099,12203,2024-02-25 10:13:55,4.3,visit,530,1
906299,57271,10575,2024-11-17 08:19:22,7.1,view,348,0
906300,56318,12766,2024-03-21 03:53:30,1.2,view,246,0
906301,54867,12262,2024-01-14 02:20:35,0.1,visit,296,1
906302,58904,17399,2024-10-02 21:56:31,0.1,purchase,400,1
906303,52082,11306,2024-02-04 02:53:53,9.1,view,125,0
906304,59467,17641,2024-07-06 16:04:28,9.7,visit,530,1
906305,53244,19228,2024-08-16 07:46:17,6.3,click,495,0
906306,50145,10255,2024-05-01 07:06:46,10.0,view,546,0
906307,59998,19854,2024-05-20 16:22:29,12.4,review,198,0
906308,57517,18091,2024-03-07 08:44:31,3.8,view,249,0
906309,58991,17274,2024-02-18 06:29:59,5.4,view,175,0
906310,51446,12079,2024-12-24 12:41:33,16.5,purchase,520,1
906311,55928,13832,2024-10-27 10:22:09,7.7,view,231,0
906312,50689,17588,2024-04-20 20:52:03,0.1,click,410,0
906313,59965,15500,2024-03-23 00:18:26,8.3,view,15,1
906314,51803,19419,2024-09-07 16:26:56,2.5,view,323,0
906315,58175,12103,2024-02-04 19:29:57,9.0,view,22,1
906316,57966,16486,2024-10-16 07:02:21,13.7,click,24,1
906317,50166,13442,2024-06-04 07:15:08,1.5,view,366,0
906318,56465,17575,2024-10-09 20:53:53,0.1,visit,547,1
906319,53431,16931,2024-01-15 06:03:50,0.6,purchase,582,1
906320,53940,14129,2024-11-23 15:26:30,0.1,view,360,0
906321,55873,12257,2024-09-04 07:45:05,11.1,visit,521,1
906322,55316,17844,2024-10-19 16:03:26,1.4,purchase,24,1
906323,58349,12323,2024-12-14 02:36:27,7.6,view,477,0
906324,58501,14187,2024-02-25 14:07:57,5.4,click,572,0
906325,53010,19904,2024-05-24 21:31:13,0.1,view,6,0
906326,56402,16193,2024-10-15 00:27:07,7.3,view,43,0
906327,53012,14824,2024-12-07 14:52:01,7.4,click,186,0
906328,52532,12793,2024-05-28 09:20:29,4.7,visit,32,1
906329,57081,18534,2024-04-04 12:57:51,13.9,view,385,0
906330,52557,11764,2024-03-18 04:29:07,7.2,view,462,0
906331,50263,14261,2024-04-03 02:34:35,8.4,view,394,0
906332,55079,13794,2024-12-24 07:37:39,6.7,view,207,0
906333,55220,13685,2024-11-07 12:10:08,3.6,view,120,0
906334,54201,10715,2024-07-11 11:24:10,6.2,view,477,0
906335,55173,17227,2024-11-14 16:56:59,8.7,visit,381,1
906336,59665,12173,2024-01-04 15:23:08,4.1,review,85,1
906337,59002,16673,2024-04-25 15:12:51,13.2,click,163,1
906338,57643,16156,2024-11-23 21:21:13,10.5,visit,315,1
906339,50778,12590,2024-03-09 22:11:55,0.1,click,202,1
906340,51698,17180,2024-11-13 00:36:01,10.1,view,576,0
906341,50085,12746,2024-07-13 06:34:41,5.4,visit,322,1
906342,53234,11488,2024-06-25 02:50:28,13.7,review,361,0
906343,56969,13522,2024-05-01 20:44:02,9.2,visit,535,1
906344,52418,18523,2024-02-05 03:19:37,11.8,view,381,0
906345,52840,14993,2024-02-19 09:28:44,1.0,visit,72,1
906346,57922,16267,2024-10-21 07:28:39,7.2,purchase,424,1
906347,52545,10432,2024-08-25 09:46:54,4.2,visit,486,1
906348,58610,13991,2024-06-18 10:00:23,0.1,visit,209,1
906349,59715,18409,2024-03-28 06:25:10,12.7,purchase,426,1
906350,57908,14133,2024-04-11 03:56:22,0.1,view,398,0
906351,56468,17215,2024-05-29 07:33:37,0.1,click,335,0
906352,52764,19199,2024-05-16 02:22:00,23.2,visit,328,1
906353,58079,18147,2024-11-22 04:06:41,0.1,purchase,198,1
906354,52015,15766,2024-02-04 16:41:04,8.3,click,104,0
906355,53675,15115,2024-12-25 22:59:43,6.5,visit,512,1
906356,54963,19353,2024-05-04 00:03:42,0.1,purchase,102,1
906357,56434,17474,2024-06-07 08:42:19,3.4,view,467,0
906358,57879,15372,2024-01-22 13:25:00,2.6,click,265,0
906359,52038,18313,2024-09-10 18:12:23,14.6,view,448,0
906360,56440,15236,2024-06-15 07:00:01,12.6,view,372,0
906361,57539,16579,2024-10-27 07:11:55,5.0,view,85,0
906362,51712,17258,2024-11-19 08:51:37,2.5,purchase,211,1
906363,56021,18656,2024-10-16 07:27:32,6.4,view,544,0
906364,52901,11487,2024-09-13 05:39:41,13.1,view,537,0
906365,59856,12501,2024-02-01 08:40:22,5.2,purchase,87,1
906366,52183,17574,2024-07-18 09:20:32,9.4,visit,438,1
906367,55613,13467,2024-11-23 22:23:11,10.4,visit,60,1
906368,55594,11661,2024-12-21 06:31:31,11.5,review,253,0
906369,51482,13830,2024-09-04 11:35:52,2.1,visit,215,1
906370,51028,11772,2024-07-26 13:07:13,0.5,purchase,135,1
906371,54254,11706,2024-11-07 11:07:06,1.3,click,505,0
906372,53860,15732,2024-02-15 12:28:26,3.2,click,539,0
906373,54906,10170,2024-06-10 06:16:58,3.4,click,489,1
906374,57088,15132,2024-10-05 20:25:12,0.1,review,229,0
906375,57247,16439,2024-12-30 00:03:29,0.1,purchase,519,1
906376,59431,18492,2024-10-25 21:51:59,5.4,purchase,539,1
906377,50544,11921,2024-05-01 10:33:52,5.4,view,544,0
906378,50182,16441,2024-07-02 22:54:41,8.2,click,43,0
906379,55977,19244,2024-03-24 13:17:44,14.6,click,513,0
906380,56634,10943,2024-01-11 09:35:31,0.8,visit,86,1
906381,51539,12324,2024-09-17 09:18:41,9.6,view,301,0
906382,57519,14563,2024-05-16 11:07:19,3.8,visit,397,1
906383,54090,14188,2024-06-12 17:12:55,2.7,click,142,0
906384,52363,10370,2024-05-11 23:43:12,2.6,visit,258,1
906385,51215,11102,2024-09-12 17:28:42,6.3,view,550,0
906386,59924,17914,2024-08-05 17:23:47,2.0,review,439,0
906387,54798,10899,2024-08-18 17:15:16,0.1,click,331,0
906388,52611,10449,2024-06-18 22:20:54,0.1,purchase,103,1
906389,59086,16744,2024-10-05 11:12:19,5.7,click,281,0
906390,58066,14936,2024-06-24 14:06:35,13.4,view,253,0
906391,57127,13938,2024-10-22 17:55:11,1.0,view,102,1
906392,52542,10826,2024-03-30 09:23:25,5.6,click,212,0
906393,51722,12377,2024-10-30 09:57:00,1.4,click,502,0
906394,51792,12648,2024-05-05 01:17:21,15.2,view,234,0
906395,54147,16145,2024-10-06 09:20:08,4.5,visit,513,1
906396,57325,11160,2024-08-06 13:09:22,3.4,purchase,11,1
906397,56629,18285,2024-07-24 06:55:36,0.1,review,199,0
906398,58760,11238,2024-06-04 22:31:31,6.3,view,130,0
906399,59785,19665,2024-05-23 17:06:24,7.5,view,59,0
906400,54505,16764,2024-06-05 09:36:40,5.4,click,348,0
906401,57580,19930,2024-11-19 18:44:38,5.6,review,572,0
906402,54415,14748,2024-09-04 12:05:12,7.1,view,337,0
906403,52987,12182,2024-10-01 14:50:14,0.1,click,279,0
906404,55070,10629,2024-02-29 10:31:55,13.9,review,245,0
906405,56290,17719,2024-05-04 18:39:45,4.4,view,461,0
906406,54843,15291,2024-09-11 23:45:47,8.6,visit,476,1
906407,59118,10578,2024-10-28 13:13:48,6.5,click,379,0
906408,55656,17962,2024-12-02 09:51:32,6.6,review,278,0
906409,58356,11994,2024-10-04 06:48:30,0.1,click,40,1
906410,57854,14919,2024-08-25 21:49:41,8.1,view,523,0
906411,59366,16816,2024-06-23 21:14:03,0.7,click,378,0
906412,59097,14782,2024-09-05 23:03:23,4.7,click,305,0
906413,59022,19150,2024-12-05 16:52:04,6.3,click,182,0
906414,52693,12506,2024-01-15 02:15:00,7.1,view,136,0
906415,53189,15770,2024-04-22 14:59:03,3.8,view,293,0
906416,56978,17860,2024-07-03 19:47:34,11.4,purchase,402,1
906417,51497,11118,2024-07-07 23:00:21,9.9,visit,284,1
906418,56176,11032,2024-01-17 06:25:55,14.6,visit,482,1
906419,54069,14468,2024-07-06 07:13:19,3.9,purchase,389,1
906420,59396,13067,2024-07-07 12:52:59,6.1,view,186,0
906421,51450,19790,2024-05-13 02:23:15,6.2,purchase,524,1
906422,58816,11855,2024-06-13 19:29:32,11.8,purchase,267,1
906423,56877,11261,2024-04-02 19:26:48,7.6,visit,515,1
906424,57943,11901,2024-07-09 13:19:42,0.1,view,258,0
906425,59815,14128,2024-06-05 10:44:41,11.4,visit,352,1
906426,53173,11173,2024-05-03 05:32:16,1.8,view,439,0
906427,50316,14930,2024-02-07 15:46:25,4.0,visit,485,1
906428,55260,14682,2024-11-11 06:34:25,0.1,view,406,0
906429,56094,17476,2024-05-22 15:15:56,7.2,click,373,0
906430,54271,10542,2024-10-03 09:50:42,4.0,view,182,0
906431,57613,12523,2024-10-11 14:20:38,2.1,purchase,315,1
906432,55655,18453,2024-05-13 04:20:44,6.0,view,304,0
906433,58535,15163,2024-03-08 02:07:32,9.3,click,443,0
906434,56397,16834,2024-07-09 19:32:34,7.2,view,299,0
906435,55536,16597,2024-12-06 01:58:06,18.1,view,410,0
906436,52700,19434,2024-12-13 06:25:26,0.1,visit,178,1
906437,58017,13035,2024-12-25 15:57:51,2.2,visit,515,1
906438,59589,15151,2024-02-09 12:01:48,18.2,view,253,0
906439,52692,12614,2024-12-18 07:00:11,4.2,click,39,1
906440,56458,17510,2024-09-04 11:54:52,13.1,view,423,0
906441,54730,12205,2024-02-04 10:44:33,10.1,view,439,0
906442,53777,13618,2024-01-21 10:27:38,10.9,view,402,0
906443,51652,12443,2024-06-19 19:41:08,5.2,review,139,0
906444,53759,17903,2024-03-14 10:57:57,3.4,visit,430,1
906445,52943,19847,2024-10-16 06:04:40,5.8,view,291,0
906446,57826,12859,2024-10-30 07:39:11,0.6,view,332,0
906447,54707,13528,2024-01-26 14:27:32,4.0,view,522,0
906448,58561,17752,2024-07-12 05:59:26,1.1,purchase,298,1
906449,52846,16251,2024-12-25 19:46:16,0.9,visit,191,1
906450,57825,11103,2024-01-16 02:43:41,13.6,click,263,0
906451,58187,18933,2024-10-12 17:56:09,0.1,view,591,0
906452,54524,18595,2024-10-22 00:10:03,1.9,visit,367,1
906453,59238,14488,2024-09-18 15:39:56,0.1,view,486,0
906454,51267,12106,2024-10-15 04:23:22,8.9,view,73,0
906455,57614,12000,2024-09-03 22:14:50,0.1,click,493,0
906456,57492,17321,2024-10-03 05:06:16,0.1,view,452,0
906457,56659,10039,2024-10-08 04:54:35,12.0,view,117,0
906458,52662,11525,2024-07-09 03:48:47,3.3,view,72,1
906459,50011,14631,2024-09-09 04:15:08,0.1,visit,533,1
906460,54587,10249,2024-05-18 01:58:36,0.1,purchase,545,1
906461,56273,18420,2024-01-25 11:40:07,3.3,purchase,163,1
906462,51339,11912,2024-04-03 11:49:09,9.3,view,89,0
906463,53884,18252,2024-10-13 23:43:14,13.4,view,580,0
906464,52826,13186,2024-05-02 08:06:21,3.9,view,373,0
906465,51717,14179,2024-11-11 02:41:22,2.5,review,286,0
906466,53058,14202,2024-02-03 07:43:06,4.0,review,146,0
906467,54722,18283,2024-04-23 04:27:00,5.9,click,400,0
906468,59851,10875,2024-03-02 09:07:52,7.6,review,42,0
906469,52284,10574,2024-06-15 20:34:53,13.2,view,568,0
906470,54766,10288,2024-01-22 13:28:14,6.4,click,346,1
906471,57644,15312,2024-09-15 14:28:14,0.1,view,337,0
906472,51286,15785,2024-09-16 00:23:38,2.2,visit,515,1
906473,55320,19279,2024-12-24 20:03:03,7.4,view,486,0
906474,54938,19914,2024-04-06 05:05:59,13.8,view,515,0
906475,59349,12008,2024-12-22 18:02:20,0.2,purchase,532,1
906476,57726,13177,2024-12-25 07:05:39,12.2,purchase,256,1
906477,55761,16714,2024-03-11 23:48:10,0.6,purchase,529,1
906478,59301,16393,2024-09-15 04:28:23,14.1,purchase,130,1
906479,57598,19592,2024-02-04 13:42:24,7.5,click,180,0
906480,59511,16676,2024-03-05 14:52:33,8.1,click,84,0
906481,58098,18292,2024-10-17 21:34:56,5.3,purchase,383,1
906482,52269,12063,2024-06-25 12:14:37,2.9,visit,594,1
906483,55100,14123,2024-06-15 23:51:54,2.3,view,91,1
906484,58762,12447,2024-10-29 03:12:54,11.6,click,469,0
906485,53062,10698,2024-06-06 15:02:02,11.3,visit,246,1
906486,53695,10037,2024-11-08 13:41:08,12.9,view,306,0
906487,59913,16940,2024-03-07 11:56:30,6.7,purchase,557,1
906488,56290,14325,2024-05-27 20:53:56,17.6,review,233,0
906489,54017,12700,2024-01-03 17:42:12,9.2,click,124,0
906490,56059,15120,2024-01-28 10:00:08,9.9,view,263,0
906491,54146,13110,2024-01-02 06:18:22,3.6,visit,352,1
906492,58887,13939,2024-03-08 21:52:05,8.8,review,211,0
906493,54600,12003,2024-03-07 02:01:16,9.9,purchase,483,1
906494,55250,10182,2024-03-11 18:29:05,12.2,view,123,0
906495,56917,17971,2024-07-17 14:59:07,0.1,click,75,1
906496,55768,12921,2024-03-11 18:17:31,2.7,view,542,0
906497,59969,11421,2024-07-01 02:41:30,10.0,purchase,479,1
906498,52967,10871,2024-09-14 02:58:11,2.8,visit,209,1
906499,57804,13234,2024-07-18 10:16:27,12.1,click,308,0
906500,54606,13173,2024-09-10 11:29:38,8.8,click,539,0
906501,54980,14503,2024-10-26 23:56:40,10.1,visit,158,1
906502,50940,16411,2024-11-17 10:45:11,11.1,visit,214,1
906503,54067,16894,2024-08-17 07:03:31,5.3,visit,305,1
906504,59546,11614,2024-10-19 06:27:54,8.1,view,432,0
906505,53257,18451,2024-06-27 05:53:50,0.1,view,13,1
906506,53095,16886,2024-08-01 00:14:57,0.1,click,224,0
906507,52293,19948,2024-01-29 13:25:01,4.8,view,227,0
906508,57069,17887,2024-05-20 00:57:52,10.6,view,149,0
906509,50109,17206,2024-04-06 21:24:26,9.7,view,512,0
906510,53397,18038,2024-05-07 10:25:36,2.4,purchase,480,1
906511,54655,18166,2024-03-14 13:31:04,4.0,click,599,0
906512,54660,16750,2024-06-23 18:20:36,0.1,visit,521,1
906513,54453,14619,2024-05-10 12:30:47,11.2,purchase,422,1
906514,57445,16885,2024-02-06 09:30:19,11.6,review,412,0
906515,50003,10799,2024-10-24 18:00:23,3.0,view,109,0
906516,54487,15791,2024-12-30 06:49:11,12.2,visit,219,1
906517,52470,17400,2024-12-12 14:10:59,3.4,view,377,0
906518,55870,19378,2024-10-14 17:55:21,8.9,view,448,0
906519,56123,11852,2024-11-25 06:37:25,0.1,click,486,0
906520,57092,15094,2024-01-16 11:57:38,7.9,view,299,0
906521,52247,16755,2024-04-18 14:01:25,0.1,click,48,1
906522,55333,13764,2024-12-01 00:29:31,4.9,visit,223,1
906523,52159,18142,2024-09-23 21:26:53,0.1,visit,97,1
906524,50210,12197,2024-09-25 03:11:22,9.9,view,388,0
906525,57335,13383,2024-04-01 08:29:34,5.2,visit,137,1
906526,54044,15101,2024-06-22 04:48:52,12.8,review,577,0
906527,53791,15901,2024-12-01 09:22:18,6.4,view,504,0
906528,56325,16104,2024-02-19 16:59:19,4.9,visit,390,1
906529,58060,10918,2024-06-25 22:27:07,11.2,review,468,0
906530,51636,10224,2024-06-11 19:14:10,8.6,purchase,264,1
906531,58040,14807,2024-12-05 18:42:19,2.6,view,331,1
906532,56602,12051,2024-12-30 20:38:02,0.1,view,154,0
906533,52595,19832,2024-11-26 10:43:25,3.0,view,25,1
906534,53774,19808,2024-07-30 11:10:12,2.4,visit,110,1
906535,53385,11487,2024-02-14 12:11:27,9.6,click,461,0
906536,56482,10055,2024-07-01 17:44:22,4.7,purchase,350,1
906537,56701,12563,2024-04-11 22:28:44,3.3,view,12,0
906538,57627,12588,2024-12-27 21:41:55,4.0,view,289,0
906539,53817,16624,2024-05-12 18:04:40,2.7,purchase,202,1
906540,50088,12741,2024-10-30 10:08:19,15.9,click,371,0
906541,57128,14147,2024-01-16 18:11:36,9.6,view,34,0
906542,57442,16162,2024-02-12 13:10:25,6.5,view,588,0
906543,55147,18204,2024-10-13 16:18:12,0.3,visit,289,1
906544,50501,18413,2024-12-28 15:58:00,5.5,purchase,24,1
906545,56557,16355,2024-02-12 00:00:55,1.8,click,114,0
906546,59192,13791,2024-01-07 12:08:06,0.1,visit,538,1
906547,52022,11872,2024-03-05 14:35:30,3.4,click,486,0
906548,59038,13196,2024-02-13 18:23:30,3.3,view,496,0
906549,50046,12594,2024-12-30 23:27:21,3.3,purchase,588,1
906550,50642,15060,2024-11-27 11:06:29,0.5,purchase,236,1
906551,54757,15202,2024-12-06 13:17:29,9.8,click,428,0
906552,56954,15162,2024-12-12 14:03:08,3.0,purchase,449,1
